S.n,Product Name,Price,Discount,Discount Price,Retail Price,Brand,Image,Category,Review Rating
1514,M19 True Wireless Earbuds,1199,51,611.49,1810.49,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.9
1515,Lenovo XT92 TWS Wireless Earbuds,2899,20,579.8,3478.8,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.9
1516,M32 TWS Wireless Bluetooth Earbuds,1249,50,624.5,1873.5,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1517,I14 Tws Wireless Earpods,999,45,449.55,1448.55,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.4
1518,Lenovo LP10 TWS Wireless Earbuds,3499,42,1469.58,4968.58,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.1
1519,Audionic Airbud 435 Mini Wireless Earbuds,3399,57,1937.43,5336.43,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.9
1520,Apple AirPods Pro (2nd generation),63999,20,12799.8,76798.8,apple,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.4
1521,Soundpeats Life ANC Wireless Earbuds,7499,25,1874.75,9373.75,soundpeats,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.7
1522,QCY HT05 Wireless Earbuds,7399,13,961.87,8360.87,qcy,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.8
1523,Lenovo LP40 Pro True Wireless Earbuds,2799,30,839.7,3638.7,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.3
1524,F9 Airdots Pro with Power Bank,1799,33,593.67,2392.67,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.4
1525,Ronin R-520 Wireless Earbuds,4699,41,1926.59,6625.59,ronin,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.6
1526,M20 TWS Wireless Bluetooth Earbuds,1299,46,597.54,1896.54,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.1
1527,N35 Gaming Wireless Earbuds,1899,50,949.5,2848.5,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1528,Audionic Airbud 4,3999,13,519.87,4518.87,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
1529,Airox X500 Airpods Pro,3999,27,1079.73,5078.73,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.1
1530,Airox 300 AirPods Pro,3299,18,593.82,3892.82,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.9
1531,Airox Energy Booster Wireless Neck Band NB05,1899,37,702.63,2601.63,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1532,Airox Solo Wireless Stereo Headphones (HP-01),2649,22,582.78,3231.78,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.4
1533,Airox Energy Pro Bluetooth Neck Band NB04,1399,44,615.56,2014.56,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.6
1534,Airox X400 Airpods Pro 3rd Gen,2699,61,1646.39,4345.39,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.4
1535,Airox NB 51 Neck Band,2449,30,734.7,3183.7,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
1536,Airox Wireless Bluetooth Neckband (NB-01),1299,13,168.87,1467.87,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.6
1537,Airox Wireless Bluetooth Earphone (NB-02),1349,33,445.17,1794.17,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.2
1538,Airox Wireless Handsfree Neckband NB 41,1449,33,478.17,1927.17,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.2
1539,Airox Wireless Handsfree Neckband NB-42,1949,33,643.17,2592.17,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,5
1540,Airox Bluetooth Neck Band BT06,799,33,263.67,1062.67,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1541,Airox BT05 Bluetooth Headphone,1099,33,362.67,1461.67,airox,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1542,Apple AirPods Pro (2nd generation),63999,20,12799.8,76798.8,apple,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1543,Apple AirPods (2nd generation),31999,24,7679.76,39678.76,apple,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
1544,Apple AirPods Pro (2nd generation) Type C,66499,6,3989.94,70488.94,apple,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.9
1545,Apple Airpods (3rd generation),41999,6,2519.94,44518.94,apple,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.9
1546,Apple AirPods Pro Magsafe,57999,6,3479.94,61478.94,apple,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.8
1547,AirPods Max,149000,6,8940,157940,apple,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1548,M10 TWS Wireless Bluetooth Earbuds,999,60,599.4,1598.4,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.7
1549,M30 TWS Wireless Earbuds,1099,56,615.44,1714.44,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1550,Air 31 TWS Transparent Earbuds,1499,63,944.37,2443.37,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.8
1551,Airs Pro TWS Bluetooth Earbuds,1199,29,347.71,1546.71,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.7
1552,M28 TWS Wireless Earbuds,1099,67,736.33,1835.33,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3
1553,M90 Pro TWS Gaming Earbuds,1099,62,681.38,1780.38,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.8
1554,i12 Tws Touch Sensor Airpods,999,41,409.59,1408.59,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.7
1555,M25 Gaming Wireless Earbuds,1899,53,1006.47,2905.47,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1556,i15 Tws Bluetooth Earphones,999,50,499.5,1498.5,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.7
1557,I7S Bluetooth Wireless Earbuds,899,33,296.67,1195.67,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1558,M41 Wireless Earbuds Stereo Sound,1749,54,944.46,2693.46,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1559,M19 True Wireless Earbuds,1199,51,611.49,1810.49,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1560,M32 TWS Wireless Bluetooth Earbuds,1249,50,624.5,1873.5,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.8
1561,I14 Tws Wireless Earpods,999,45,449.55,1448.55,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.8
1562,M20 TWS Wireless Bluetooth Earbuds,1299,46,597.54,1896.54,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.2
1563,F9 Airdots Pro with Power Bank,1799,33,593.67,2392.67,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.3
1564,N35 Gaming Wireless Earbuds,1899,50,949.5,2848.5,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1565,M66 TWS Gaming Wireless Earbuds,1399,44,615.56,2014.56,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.2
1566,X15 TWS Gaming Earbuds,1999,38,759.62,2758.62,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3
1567,G11 TWS Stereo Bass Gaming Earbuds,1799,14,251.86,2050.86,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.1
1568,P47 Wireless Bluetooth Stereo Headphones,849,47,399.03,1248.03,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.6
1569,A6s Wireless Bluetooth Earbuds,1499,50,749.5,2248.5,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1570,Air 33 TWS Transparent Earbuds,2499,38,949.62,3448.62,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.8
1571,Portable True Wireless Earbuds (YD03),1899,21,398.79,2297.79,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1572,M47 Wireless Earphone Plus Bluetooth Speaker,3699,36,1331.64,5030.64,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.4
1573,Air 13 Pro TWS Bluetooth Earbuds,1999,39,779.61,2778.61,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.3
1574,M29 Pro TWS Gaming Earbuds,1899,37,702.63,2601.63,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.2
1575,M43 Gaming Wireless ENC Earbuds,2199,35,769.65,2968.65,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.6
1576,M27 TWS Wireless Bluetooth Earbuds,1549,23,356.27,1905.27,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.7
1577,YD04 TWS Bluetooth Earphones,1899,27,512.73,2411.73,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
1578,Airdopes 115 Wireless Bluetooth Earbuds,3799,46,1747.54,5546.54,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.9
1579,Amgras Future II Pro Bluetooth Transparent Earphone  ENC,2699,34,917.66,3616.66,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.1
1580,Amgras Future A8 Pro Earbuds,2199,37,813.63,3012.63,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.7
1581,Amgras future A3 pro,2999,25,749.75,3748.75,assorted,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.2
1582,Audionic Airbud 550,3799,62,2355.38,6154.38,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.5
1583,Audionic Wireless Airbuds 425,3999,50,1999.5,5998.5,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.3
1584,Audionic Airbud 595 Flip Earbuds,3899,57,2222.43,6121.43,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.1
1585,Audionic Airbud 435 Mini Wireless Earbuds,3399,57,1937.43,5336.43,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3
1586,Audionic Airbud 4,3999,13,519.87,4518.87,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
1587,Audionic Airbud Two Wireless Earbuds,3549,29,1029.21,4578.21,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1588,Audionic Supreme X20 Wireless Neckband,2999,70,2099.3,5098.3,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.2
1589,Audionic Airbud 450 Wreless Earbuds,2999,57,1709.43,4708.43,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.7
1590,Audionic Supreme X10 Wireless Neckband,2999,68,2039.32,5038.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3
1591,Audionic Airbud 400 Pro,4299,68,2923.32,7222.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1592,Audionic Airbud Loop Pro Wireless Earbuds,3899,68,2651.32,6550.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.3
1593,Audionic Blue Beats Bluetooth Neckband (A450),1999,68,1359.32,3358.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.9
1594,Audionic Bluetooth Neckband (A500),1999,68,1359.32,3358.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.7
1595,Audionic Airbud A20,3499,68,2379.32,5878.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1596,Audionic Airbud Two Max,2899,68,1971.32,4870.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.7
1597,Audionic Bluetooth Neckband (B880),1999,68,1359.32,3358.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.6
1598,Audionic Honor Bluetooth Earphone (HB10),1699,68,1155.32,2854.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.1
1599,Audionic Signature Premium Neckband (N220),2899,68,1971.32,4870.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.8
1600,Audionic Signature Bluetooth Neckband (S300),3900,68,2652,6552,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.7
1601,Audionic Airbud 500,4299,68,2923.32,7222.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1602,Audionic Airbud Pro +,3799,68,2583.32,6382.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.8
1603,Audionic Airbud 585 Wireless Earbuds,3999,68,2719.32,6718.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.3
1604,Audionic Airbud 430,3299,68,2243.32,5542.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.8
1605,Audionic Bluetooth Neckband (A400),1599,68,1087.32,2686.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.4
1606,Audionic Bluetooth Headphone (B-888),2249,68,1529.32,3778.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.3
1607,Audionic Airpod 2 Pro,2999,68,2039.32,5038.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.7
1608,Audionic Aqua Neck Band,4749,68,3229.32,7978.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.6
1609,Audionic Airbud 325 Wireless Earbuds,3899,68,2651.32,6550.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.1
1610,Audionic Bluetooth Neckband (A800),2399,68,1631.32,4030.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.4
1611,Audionic Bluetooth Neckband (A600),1999,68,1359.32,3358.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.5
1612,Audionic Honor Single Earbud (HB25),2199,68,1495.32,3694.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.4
1613,Audionic Signature Bluetooth Neckband (N210),2899,68,1971.32,4870.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
1614,Audionic Signature Earphone (S35),3499,68,2379.32,5878.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.4
1615,Audionic Signature Earphone (S45),4999,68,3399.32,8398.32,audionic,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.2
1616,Lenovo HE05X Neckband Wireless,1149,45,517.05,1666.05,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.4
1617,Lenovo HE05 TWS Wireless Earbuds,999,50,499.5,1498.5,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.3
1618,Lenovo XT92 TWS Wireless Earbuds,2899,20,579.8,3478.8,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,5
1619,Lenovo LP10 TWS Wireless Earbuds,3499,42,1469.58,4968.58,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1620,Lenovo LP40 Pro True Wireless Earbuds,2799,30,839.7,3638.7,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.1
1621,Lenovo LP5 TWS Wireless Earbuds,3299,15,494.85,3793.85,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.9
1622,Lenovo XT95 Pro Wireless Earbuds,3499,42,1469.58,4968.58,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
1623,Lenovo GM2 Pro TWS Wireless Earbuds,2949,26,766.74,3715.74,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.5
1624,Lenovo XT82 TWS Wireless Earbuds,3399,7,237.93,3636.93,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.6
1625,Lenovo Thinkplus Livepods XT81,3099,17,526.83,3625.83,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3
1626,Lenovo LP60 Wireless Earbuds,5299,18,953.82,6252.82,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.6
1627,Lenovo XT90 True Wireless Earbuds,2599,13,337.87,2936.87,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1628,Lenovo LP1 Pro Earbuds,3399,24,815.76,4214.76,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.1
1629,Lenovo Monster Airmars XKT09,5299,22,1165.78,6464.78,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.3
1630,Lenovo TW60 Wireless Bluetooth Earbuds,5299,24,1271.76,6570.76,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,2.9
1631,Lenovo LP75 Wireless Ear-hook Sports Headphones,4499,27,1214.73,5713.73,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.9
1632,Lenovo Thinkplus Live Pods GM5,3449,27,931.23,4380.23,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.7
1633,Lenovo Thinkplus Live Pods GM3,4699,27,1268.73,5967.73,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4.4
1634,Lenovo X3 TWS Wireless Earbuds,2999,27,809.73,3808.73,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.6
1635,Lenovo XT83 Pro True Wireless Bluetooth Headphones,2249,27,607.23,2856.23,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,3.2
1636,Lenovo XT88 TWS Wireless Earphone,2149,27,580.23,2729.23,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,wireless-earbuds,4
